total_area,no_of_bed_room,no_of_bath_room,city,tiles,rent_tk,balcony
1596.69,5,1,noakhali city,yes,30000.0,3
999.03,2,1,noakhali city,yes,23031.95,1
1131.66,3,2,feni city,no,19751.13,0
1261.72,4,4,,no,29786.12,1
751.43,1,1,lakshmipur city,no,13283.12,1
938.95,2,1,lakshmipur city,no,18915.25,1
1142.7,2,1,raipur city,yes,15310.89,2
1256.22,2,1,raipur city,yes,17354.49,1
905.62,3,1,,yes,21675.77,0
1548.22,4,2,feni city,no,25150.56,4
1268.37,3,3,lakshmipur city,no,30000.0,2
910.79,2,1,feni city,yes,14123.6,2
832.16,1,1,noakhali city,no,15268.19,1
1254.85,3,2,lakshmipur city,yes,24768.3,1
851.58,2,1,noakhali city,yes,18621.48,2
998.79,2,1,lakshmipur city,no,13720.43,0
1524.96,3,3,lakshmipur city,yes,30000.0,0
1106.58,2,2,feni city,yes,17549.24,2
1383.48,3,2,noakhali city,no,25678.14,0
1192.02,3,1,noakhali city,yes,30000.0,2
1435.77,3,1,lakshmipur city,yes,28550.47,2
1147.32,3,2,feni city,yes,25073.44,0
1066.97,3,1,noakhali city,no,23405.13,2
1314.36,4,1,feni city,yes,21759.95,2
858.77,2,1,feni city,yes,13335.14,1
1283.46,3,2,raipur city,yes,21669.98,1
1397.19,4,4,lakshmipur city,yes,30000.0,1
1016.76,2,2,noakhali city,yes,25947.92,2
856.1,1,1,lakshmipur city,yes,16637.65,0
1024.69,2,2,feni city,no,20542.73,1
765.22,2,2,lakshmipur city,yes,13825.0,0
1312.88,4,4,feni city,yes,29141.84,0
1666.01,5,1,raipur city,no,25051.91,0
1254.32,3,3,raipur city,yes,20196.35,1
965.34,2,2,raipur city,yes,15806.86,0
976.73,2,2,feni city,yes,22388.38,2
1284.27,3,1,raipur city,no,22557.98,1
1055.64,3,2,feni city,yes,20940.93,3
1266.98,3,2,feni city,yes,21878.5,0
1218.79,2,2,raipur city,no,14564.83,1
1164.07,2,1,lakshmipur city,no,21236.87,1
1107.9,2,1,raipur city,yes,18975.07,2
777.95,1,1,feni city,yes,11664.46,0
1085.48,4,4,noakhali city,yes,30000.0,2
1049.34,2,2,raipur city,no,19483.36,2
1115.59,2,1,feni city,yes,16798.68,0
1289.85,3,1,noakhali city,no,30000.0,3
857.92,3,3,raipur city,yes,16992.14,0
1227.92,3,2,feni city,yes,24090.85,2
1116.67,1,1,feni city,yes,15438.52,1
918.88,3,3,feni city,yes,28095.32,3
1189.51,3,2,feni city,yes,28279.83,3
850.23,1,1,noakhali city,no,13747.64,0
1262.44,3,1,raipur city,yes,23798.9,3
885.43,2,1,lakshmipur city,yes,18360.57,1
1427.35,4,4,lakshmipur city,yes,30000.0,4
1170.54,3,3,feni city,yes,20327.57,0
937.68,2,2,noakhali city,yes,16925.2,0
1352.7,3,2,lakshmipur city,no,23730.05,1
1597.1,4,1,noakhali city,yes,30000.0,1
789.91,2,1,noakhali city,yes,20018.84,1
1198.07,3,3,feni city,no,22357.11,3
1122.59,3,1,noakhali city,yes,25820.93,1
908.64,2,2,feni city,yes,16268.78,2
927.31,2,2,feni city,yes,17842.31,2
1569.5,4,2,noakhali city,yes,30000.0,4
1050.57,3,1,lakshmipur city,yes,20744.92,2
1305.98,4,2,lakshmipur city,no,25081.17,1
1198.59,3,2,lakshmipur city,yes,25951.45,2
818.93,1,1,lakshmipur city,no,11226.19,0
1055.35,2,2,feni city,yes,20541.36,0
680.37,1,1,lakshmipur city,no,9870.11,0
1226.32,3,1,raipur city,yes,16657.05,0
1305.96,5,1,feni city,no,27858.83,0
853.55,2,1,feni city,yes,19746.1,2
757.92,1,1,noakhali city,yes,14553.12,0
995.43,2,2,noakhali city,no,23524.17,2
914.51,2,2,feni city,no,19311.42,2
1660.79,5,2,lakshmipur city,yes,30000.0,3
1366.51,4,1,feni city,no,22700.56,1
1242.77,4,2,feni city,yes,29847.63,3
1079.66,3,1,feni city,yes,16421.18,1
1003.34,3,3,lakshmipur city,yes,26867.52,2
1502.16,3,2,raipur city,no,22089.99,1
1366.92,2,1,raipur city,yes,19490.27,1
1238.09,2,1,feni city,yes,21636.62,0
1069.32,1,1,noakhali city,yes,21306.47,1
1052.25,2,2,raipur city,yes,17063.96,1
1221.01,3,3,raipur city,no,23480.69,3
1248.97,2,1,raipur city,yes,19605.74,2
976.92,3,3,lakshmipur city,yes,25509.28,3
1029.87,3,2,lakshmipur city,no,17553.03,0
1392.09,3,2,raipur city,yes,23939.17,1
790.82,2,2,raipur city,no,15849.22,0
995.24,2,2,raipur city,yes,14609.83,2
1460.54,4,3,lakshmipur city,yes,30000.0,1
1112.46,3,1,noakhali city,no,24823.32,0
1477.1,2,2,raipur city,yes,24653.77,2
907.78,3,2,feni city,yes,18033.18,0
625.51,1,1,feni city,yes,12465.86,1
1516.56,5,2,feni city,yes,30000.0,5
1007.25,2,1,lakshmipur city,yes,20489.37,1
1556.96,5,3,noakhali city,no,30000.0,4
1609.98,4,2,raipur city,yes,30000.0,3
1256.56,4,4,lakshmipur city,yes,30000.0,3
1460.58,4,4,feni city,yes,30000.0,2
1054.59,3,1,noakhali city,yes,26549.0,3
1387.73,3,2,feni city,yes,30000.0,3
937.3,2,1,raipur city,yes,12140.01,0
1024.13,2,1,raipur city,yes,17385.95,0
991.26,3,1,noakhali city,yes,22595.51,3
901.18,1,1,noakhali city,yes,20398.53,1
947.63,3,3,feni city,yes,24761.13,2
986.74,3,1,raipur city,yes,17806.05,1
1250.76,3,3,raipur city,yes,19589.01,3
1655.96,4,3,raipur city,yes,27976.65,2
1686.24,5,3,raipur city,yes,26929.77,3
1244.42,4,1,lakshmipur city,yes,30000.0,3
1296.99,4,4,lakshmipur city,no,30000.0,3
892.06,3,3,noakhali city,yes,24186.13,1
961.47,2,1,noakhali city,yes,16582.02,0
877.48,1,1,lakshmipur city,yes,17925.82,1
724.44,1,1,feni city,yes,13558.6,0
1160.95,3,3,raipur city,yes,22558.06,1
1665.11,5,4,raipur city,yes,29330.74,0
1349.12,4,3,noakhali city,no,30000.0,3
1208.24,2,2,lakshmipur city,no,21550.92,2
945.08,2,1,feni city,yes,13283.79,0
1327.55,3,3,raipur city,yes,24572.06,0
735.96,1,1,raipur city,yes,9961.0,1
1381.49,3,2,lakshmipur city,yes,28049.05,0
1412.4,4,1,noakhali city,yes,29199.69,1
623.71,3,1,raipur city,yes,14826.99,2
1293.07,3,1,feni city,yes,28877.34,3
999.49,1,1,noakhali city,yes,18502.38,0
1304.83,3,2,lakshmipur city,yes,30000.0,3
1388.51,3,3,raipur city,no,24534.53,3
872.67,2,1,noakhali city,yes,16301.55,0
1342.74,4,1,raipur city,no,22120.17,0
1179.79,3,1,raipur city,yes,20773.7,1
1545.93,4,3,noakhali city,yes,30000.0,2
1540.69,4,3,lakshmipur city,yes,28341.46,3
981.41,2,1,feni city,yes,17276.62,2
908.59,2,2,lakshmipur city,yes,15873.26,0
1041.05,2,1,feni city,yes,18557.5,1
1227.37,4,4,noakhali city,no,30000.0,0
1183.96,2,1,feni city,yes,20802.96,2
1064.54,3,2,noakhali city,yes,21898.53,2
1043.22,1,1,noakhali city,no,16420.99,1
1015.05,2,2,raipur city,yes,16586.18,1
1031.23,3,2,lakshmipur city,yes,26538.99,0
1072.84,2,1,lakshmipur city,no,15882.5,0
1380.46,3,1,raipur city,no,20109.57,3
860.72,1,1,lakshmipur city,no,12286.0,0
1290.89,3,2,noakhali city,yes,30000.0,0
1349.51,4,2,lakshmipur city,yes,30000.0,3
1077.93,3,2,lakshmipur city,yes,25138.6,0
1034.18,2,1,raipur city,no,18443.29,2
1425.51,3,2,feni city,yes,22313.83,0
1298.36,3,3,noakhali city,no,30000.0,3
925.45,3,1,lakshmipur city,yes,17254.08,1
1437.61,5,3,noakhali city,yes,30000.0,3
1161.44,2,1,lakshmipur city,yes,21748.77,0
1122.07,2,1,noakhali city,yes,18901.61,1
862.22,2,1,noakhali city,yes,18162.61,1
937.53,2,1,lakshmipur city,yes,19588.09,0
952.1,1,1,raipur city,no,13012.64,0
977.87,2,1,noakhali city,yes,23199.65,2
1227.56,3,2,raipur city,yes,21347.84,0
954.57,1,1,lakshmipur city,yes,14991.55,0
676.89,1,1,raipur city,no,8555.18,0
710.33,2,1,lakshmipur city,no,12031.4,1
1348.75,3,1,noakhali city,yes,22689.12,0
787.22,1,1,lakshmipur city,no,14184.31,0
704.17,2,1,raipur city,yes,13479.75,1
736.4,1,1,raipur city,yes,10584.37,1
1334.21,3,3,raipur city,no,17977.3,0
1334.33,4,4,raipur city,yes,30000.0,3
1047.95,2,2,lakshmipur city,yes,22688.09,1
885.68,1,1,noakhali city,no,13816.64,1
982.97,2,1,lakshmipur city,yes,21281.48,1
1686.12,5,2,feni city,yes,30000.0,3
1188.56,2,1,raipur city,yes,19297.65,1
1269.57,3,2,feni city,no,29501.09,3
1471.04,3,3,noakhali city,yes,26033.44,0
1063.12,3,1,noakhali city,yes,23975.23,2
1162.65,3,3,lakshmipur city,yes,30000.0,2
1135.59,3,3,feni city,yes,25319.21,1
884.07,2,1,raipur city,yes,16939.21,2
1394.48,3,1,feni city,yes,26397.2,3
1233.71,3,3,noakhali city,no,30000.0,3
1027.61,2,1,lakshmipur city,no,19645.61,2
722.03,1,1,raipur city,yes,12372.14,0
1273.23,3,3,lakshmipur city,yes,29852.74,2
1286.14,3,3,lakshmipur city,yes,24129.2,0
980.41,2,1,feni city,yes,18032.81,1
994.07,2,2,raipur city,no,14206.77,2
1243.92,3,2,raipur city,yes,22349.63,1
892.28,1,1,lakshmipur city,yes,14468.96,0
1110.5,3,2,lakshmipur city,yes,30000.0,2
1343.85,4,1,noakhali city,yes,30000.0,4
1318.82,3,1,raipur city,yes,23038.86,1
1177.46,2,2,feni city,yes,21052.06,1
1196.06,3,2,feni city,no,24741.77,2
1152.94,3,3,noakhali city,no,24878.92,3
1184.51,3,2,feni city,no,26282.89,2
1225.53,4,3,noakhali city,no,30000.0,2
1072.11,3,1,feni city,yes,20713.41,1
1423.03,4,1,noakhali city,no,30000.0,0
1463.94,3,1,feni city,yes,25969.34,3
889.2,1,1,feni city,yes,11609.27,1
740.25,2,2,raipur city,no,14862.31,0
1248.26,2,1,raipur city,yes,14043.84,0
1167.15,3,2,lakshmipur city,yes,29592.01,1
1268.75,4,3,lakshmipur city,yes,30000.0,2
957.01,2,2,feni city,yes,22049.17,1
1165.9,2,1,noakhali city,no,17390.62,0
1279.74,3,3,lakshmipur city,yes,30000.0,2
1499.85,4,3,noakhali city,yes,30000.0,2
1530.83,5,3,noakhali city,yes,30000.0,2
1094.67,2,1,noakhali city,yes,27888.96,2
657.08,1,1,raipur city,yes,,1
927.67,2,1,noakhali city,yes,17735.97,1
1122.79,2,2,feni city,yes,16188.32,1
895.93,2,1,raipur city,yes,16797.02,2
1123.13,3,2,lakshmipur city,yes,25260.88,0
929.26,2,1,lakshmipur city,yes,21479.81,1
1360.82,4,4,noakhali city,yes,30000.0,1
1214.78,3,1,feni city,no,25075.5,2
1292.96,3,1,noakhali city,yes,30000.0,3
994.74,1,1,noakhali city,no,15610.27,1
990.1,3,3,noakhali city,yes,30000.0,3
1162.38,2,2,raipur city,no,13890.83,0
1045.17,4,2,raipur city,yes,23347.46,2
1360.63,3,2,noakhali city,yes,30000.0,3
1567.15,4,4,noakhali city,yes,30000.0,0
1400.09,4,4,raipur city,no,23311.41,2
850.22,2,2,noakhali city,yes,23082.49,0
1044.73,1,1,noakhali city,yes,21628.65,1
1156.69,3,2,noakhali city,yes,29430.3,1
1174.6,2,1,noakhali city,yes,17971.65,0
1387.5,3,1,lakshmipur city,yes,28922.4,0
1327.32,5,2,noakhali city,no,30000.0,1
1156.09,2,2,feni city,no,23137.77,1
1127.15,2,2,raipur city,no,15154.99,0
1353.52,4,1,noakhali city,yes,30000.0,4
1060.06,3,2,feni city,yes,21521.04,3
1426.71,4,2,raipur city,yes,23297.22,3
726.68,1,1,lakshmipur city,yes,12152.15,1
1776.86,5,2,feni city,no,30000.0,2
971.76,3,2,noakhali city,yes,20975.58,1
1668.0,4,4,feni city,yes,28644.58,4
1992.81,5,2,feni city,no,30000.0,2
1160.34,3,1,feni city,yes,21467.21,3
1403.46,4,3,feni city,yes,26102.22,2
1291.16,2,2,raipur city,yes,19829.27,2
1002.02,2,2,lakshmipur city,yes,24425.25,2
1222.24,2,1,raipur city,yes,17677.45,1
1397.04,3,3,raipur city,yes,21247.26,2
1281.09,2,2,lakshmipur city,yes,21207.15,1
1205.12,3,1,raipur city,no,22173.61,2
999.24,2,2,raipur city,no,14399.11,0
1217.29,3,1,noakhali city,yes,25407.98,3
1142.27,3,2,feni city,yes,19336.47,2
1216.31,3,2,raipur city,no,15779.2,0
734.67,1,1,feni city,yes,12620.03,0
1388.68,3,3,noakhali city,yes,30000.0,1
1284.71,4,1,noakhali city,yes,30000.0,1
1349.07,3,3,lakshmipur city,yes,28002.39,2
1176.86,3,3,lakshmipur city,yes,28769.56,3
1331.24,4,3,noakhali city,no,30000.0,1
665.35,1,1,raipur city,no,9153.94,0
748.08,1,1,lakshmipur city,yes,12684.92,1
850.47,2,2,noakhali city,no,20277.41,0
1726.6,4,3,noakhali city,yes,30000.0,4
1404.82,4,2,raipur city,yes,30000.0,4
915.27,3,2,feni city,yes,18709.4,3
717.54,1,1,noakhali city,yes,16892.68,1
1069.2,2,2,raipur city,yes,16749.27,2
1386.45,4,3,lakshmipur city,yes,30000.0,0
1212.81,3,1,raipur city,yes,21242.04,0
1153.17,2,2,raipur city,no,18735.73,2
1418.63,4,4,feni city,yes,30000.0,2
1548.73,3,2,lakshmipur city,yes,30000.0,0
888.03,1,1,noakhali city,no,14871.86,0
1137.19,3,2,noakhali city,yes,22217.3,0
982.35,2,2,raipur city,yes,15361.07,2
1059.15,3,3,noakhali city,yes,30000.0,0
1373.43,4,2,raipur city,yes,20234.93,2
445.51,1,1,lakshmipur city,yes,8266.45,0
1592.73,3,2,raipur city,yes,21540.93,2
1401.08,4,2,feni city,yes,30000.0,4
1146.55,3,1,lakshmipur city,yes,22849.65,2
662.55,1,1,raipur city,yes,12661.91,1
1341.05,3,3,feni city,yes,30000.0,2
779.66,2,1,feni city,yes,17657.76,1
867.44,1,1,lakshmipur city,yes,14485.18,1
1312.83,3,1,feni city,no,23356.38,1
1035.72,2,1,feni city,yes,18587.42,2
605.7,1,1,noakhali city,yes,14033.73,0
1296.91,4,2,feni city,no,30000.0,2
1295.22,3,1,raipur city,yes,18032.66,0
995.42,3,3,noakhali city,no,22619.48,2
1120.31,2,2,feni city,yes,20934.62,2
1489.99,3,3,feni city,yes,30000.0,3
1304.96,3,1,feni city,yes,25313.53,3
1253.22,3,1,feni city,yes,22167.87,0
950.44,2,1,raipur city,no,14272.38,2
1314.89,4,3,noakhali city,yes,30000.0,4
1345.64,4,1,lakshmipur city,no,23993.16,1
1099.52,3,2,lakshmipur city,no,19474.72,2
774.45,1,1,feni city,yes,12768.9,0
1333.82,3,1,noakhali city,yes,29291.3,2
1268.44,3,2,noakhali city,no,21225.64,0
746.25,1,1,noakhali city,no,15246.65,0
1107.98,2,1,raipur city,yes,13339.9,0
1195.34,2,2,lakshmipur city,yes,24277.61,2
1118.6,3,2,lakshmipur city,yes,28953.05,2
1095.72,3,1,raipur city,yes,18867.82,1
687.99,1,1,raipur city,yes,10021.3,1
951.57,2,2,noakhali city,yes,25286.32,1
1376.08,4,2,noakhali city,yes,30000.0,3
757.34,2,1,noakhali city,yes,14816.12,1
1054.04,1,1,feni city,yes,12661.89,0
1174.35,2,2,noakhali city,no,29257.1,2
1218.14,3,3,feni city,yes,22063.16,2
1205.49,4,1,lakshmipur city,yes,26603.88,2
1364.47,3,3,lakshmipur city,no,27156.33,3
773.62,1,1,lakshmipur city,no,11503.22,0
1154.93,1,1,raipur city,no,15498.41,0
1687.42,4,1,raipur city,yes,27346.13,1
1013.52,3,1,feni city,yes,21488.4,2
1119.68,2,2,feni city,no,17035.55,1
673.01,1,1,raipur city,yes,9700.87,0
1386.3,4,1,lakshmipur city,yes,30000.0,3
842.43,2,2,feni city,no,14629.43,1
1064.1,2,2,noakhali city,no,21281.56,1
1190.74,3,1,feni city,no,23785.44,2
952.52,2,1,raipur city,yes,16522.21,2
1323.96,3,3,lakshmipur city,yes,27770.56,1
1041.5,2,1,feni city,no,19019.59,1
1814.93,5,3,raipur city,yes,30000.0,2
1538.19,4,4,raipur city,yes,26316.67,4
1418.16,3,3,raipur city,yes,23081.83,3
1270.77,3,3,lakshmipur city,yes,25079.15,3
1390.63,4,1,feni city,yes,30000.0,3
1410.39,4,2,noakhali city,no,30000.0,4
908.61,3,2,noakhali city,yes,23579.41,2
862.35,2,1,lakshmipur city,yes,17280.12,1
1328.33,3,3,noakhali city,no,30000.0,2
1217.19,3,1,raipur city,no,20626.91,0
891.95,1,1,lakshmipur city,yes,13007.17,0
1230.38,3,3,feni city,no,29015.75,3
1295.81,4,4,lakshmipur city,yes,30000.0,4
1014.56,3,2,feni city,yes,26428.4,3
1245.33,3,3,lakshmipur city,yes,26446.53,3
1115.14,2,1,feni city,yes,18598.48,1
1083.93,3,1,feni city,no,17560.62,1
867.27,2,2,raipur city,yes,12379.8,0
1013.81,2,2,raipur city,yes,15932.16,2
772.67,1,1,noakhali city,yes,14711.62,1
1041.6,2,1,feni city,yes,22160.92,2
675.06,1,1,lakshmipur city,no,13484.23,1
1158.39,3,2,noakhali city,yes,30000.0,3
1197.19,3,1,feni city,yes,16536.23,0
1397.47,4,1,raipur city,yes,24915.79,3
820.13,2,1,raipur city,yes,11874.02,0
1595.78,4,4,lakshmipur city,yes,30000.0,1
863.95,1,1,noakhali city,yes,15939.32,0
1164.59,3,2,noakhali city,yes,28419.46,0
1108.5,3,3,noakhali city,yes,24508.92,2
1234.9,3,3,lakshmipur city,yes,25767.63,3
1206.71,3,3,noakhali city,no,30000.0,1
1360.88,3,1,raipur city,yes,20409.03,1
1429.91,4,2,raipur city,yes,27021.77,0
1149.0,3,1,feni city,no,20845.92,1
1510.27,4,1,lakshmipur city,yes,30000.0,2
1420.49,4,1,feni city,yes,30000.0,3
1124.61,3,1,feni city,yes,19284.98,0
1217.0,1,1,lakshmipur city,yes,19053.31,1
864.49,2,1,noakhali city,yes,24277.71,2
970.41,2,2,raipur city,yes,16283.24,0
1011.35,3,1,noakhali city,yes,20373.86,1
1296.99,4,2,lakshmipur city,yes,24304.88,1
888.07,2,2,lakshmipur city,yes,23598.08,2
1322.72,3,3,lakshmipur city,yes,28380.17,2
730.32,1,1,feni city,yes,14215.29,1
1241.32,3,2,lakshmipur city,no,25732.48,1
1506.52,4,3,noakhali city,yes,30000.0,4
1371.72,3,2,raipur city,yes,21935.28,2
1293.41,3,1,noakhali city,no,23896.27,1
1086.51,2,2,raipur city,yes,18801.32,0
713.87,2,2,raipur city,yes,12726.74,1
1101.89,2,1,raipur city,yes,15015.98,2
1341.71,4,4,raipur city,yes,26337.84,0
890.01,2,1,lakshmipur city,yes,16504.84,1
1476.5,4,1,raipur city,no,21511.07,2
1134.28,3,1,noakhali city,yes,24856.91,0
1055.8,2,2,raipur city,yes,15678.63,2
1117.34,3,1,noakhali city,yes,26278.75,3
1527.19,5,2,feni city,no,27080.33,2
1049.11,2,1,lakshmipur city,yes,16153.27,0
1487.38,3,3,feni city,yes,24124.64,1
1132.91,3,3,raipur city,yes,21729.22,1
617.89,1,1,raipur city,yes,8309.39,0
971.33,3,1,raipur city,yes,17661.56,3
1030.67,3,2,feni city,yes,20807.98,1
963.33,2,1,raipur city,no,13122.62,2
1274.61,4,4,raipur city,no,21937.86,1
1433.58,3,1,raipur city,yes,21313.24,2
1010.97,1,1,feni city,yes,13914.07,0
818.2,1,1,noakhali city,yes,17459.89,0
1088.85,3,2,feni city,yes,19559.93,2
1160.86,2,2,noakhali city,yes,23538.99,1
1343.53,4,1,lakshmipur city,no,24661.97,1
1064.97,3,1,feni city,yes,24096.5,2
650.8,2,2,feni city,no,17832.97,2
1505.97,4,1,raipur city,no,20853.43,2
1551.76,4,1,raipur city,no,23963.61,3
1348.6,3,2,lakshmipur city,yes,27359.51,3
400.0,1,1,raipur city,no,5722.04,0
949.26,2,1,feni city,yes,18100.09,0
1153.31,2,2,noakhali city,yes,23757.13,1
765.96,2,1,feni city,no,15457.12,2
907.13,2,1,raipur city,yes,14424.88,0
967.38,3,3,feni city,yes,22504.6,2
1011.49,2,2,noakhali city,yes,23738.34,0
1600.98,4,4,noakhali city,yes,30000.0,3
1432.92,4,1,noakhali city,yes,30000.0,1
754.29,2,2,raipur city,yes,17534.46,2
857.75,2,2,noakhali city,yes,22706.31,1
1299.65,3,3,feni city,no,26754.19,1
1496.27,3,2,feni city,no,19195.0,0
1073.77,2,2,feni city,yes,22148.51,0
1498.75,4,2,feni city,yes,26295.38,1
1215.61,2,1,feni city,yes,22327.01,0
918.56,3,3,raipur city,no,20386.24,1
1133.7,3,2,feni city,no,23337.19,0
868.05,2,2,raipur city,no,12851.31,2
1006.98,3,3,lakshmipur city,no,24781.94,0
607.86,2,1,feni city,yes,10545.64,0
1434.89,4,3,feni city,yes,28999.66,0
899.97,2,2,lakshmipur city,no,20097.47,0
1359.8,3,3,lakshmipur city,no,26779.79,2
1019.23,3,1,raipur city,yes,18323.57,3
827.83,1,1,raipur city,yes,13345.4,1
995.29,1,1,lakshmipur city,no,13052.95,0
1289.72,3,1,raipur city,yes,18004.6,0
1045.32,2,1,raipur city,yes,19416.15,2
1349.66,3,3,lakshmipur city,no,24225.48,2
811.12,2,1,raipur city,no,16858.77,2
984.41,2,2,noakhali city,yes,25206.48,1
684.37,1,1,raipur city,no,9680.74,0
1365.04,4,4,raipur city,no,27590.49,3
1254.6,3,1,feni city,yes,22470.63,3
728.03,2,1,feni city,yes,15468.2,1
728.67,2,2,noakhali city,yes,20025.41,2
1219.89,2,1,raipur city,yes,17053.32,1
626.2,2,2,lakshmipur city,no,14635.43,2
1152.42,3,3,lakshmipur city,yes,20448.23,0
1482.46,4,3,feni city,no,28215.75,2
1100.7,2,2,raipur city,no,17219.3,0
987.27,3,2,noakhali city,no,27260.78,3
1078.69,2,2,feni city,no,20453.72,0
952.79,2,1,feni city,yes,19942.92,2
1489.52,4,4,lakshmipur city,no,30000.0,0
1035.42,3,1,lakshmipur city,yes,26489.67,3
771.16,1,1,lakshmipur city,yes,15071.59,1
1147.03,4,4,noakhali city,yes,28666.62,3
680.01,1,1,lakshmipur city,yes,10879.96,1
978.26,1,1,feni city,yes,15279.86,0
803.66,1,1,feni city,yes,13643.88,1
1060.55,1,1,lakshmipur city,no,17040.53,0
1002.87,2,2,raipur city,yes,15946.27,0
1030.55,3,1,noakhali city,yes,26103.23,0
1797.93,5,4,raipur city,yes,30000.0,3
1180.77,3,3,raipur city,yes,19545.58,0
1413.25,3,3,raipur city,yes,24724.41,3
704.51,1,1,lakshmipur city,no,13975.99,1
1160.49,3,1,lakshmipur city,yes,23027.46,3
1468.55,4,1,noakhali city,no,30000.0,2
1230.36,3,2,noakhali city,yes,30000.0,0
1005.42,2,1,noakhali city,yes,23979.18,1
858.06,2,1,raipur city,no,13288.25,2
985.11,2,1,raipur city,yes,14607.16,0
1127.53,2,1,noakhali city,no,23455.34,0
1441.85,4,4,lakshmipur city,yes,30000.0,1
1192.74,4,2,lakshmipur city,yes,30000.0,3
920.88,1,1,raipur city,no,13699.57,1
877.85,2,2,raipur city,yes,16396.0,2
965.57,3,3,lakshmipur city,no,24970.87,2
1662.74,4,3,noakhali city,no,30000.0,0
1711.22,4,4,raipur city,yes,30000.0,4
1312.54,3,1,lakshmipur city,no,,3
1109.49,3,2,feni city,yes,23485.96,1
1024.12,2,2,lakshmipur city,no,23787.21,1
1463.98,5,4,lakshmipur city,no,30000.0,2
1306.25,2,2,raipur city,no,19688.2,0
1224.74,4,4,noakhali city,yes,30000.0,0
1425.86,3,2,raipur city,yes,24520.34,2
1045.33,3,1,raipur city,no,20889.38,2
1384.39,3,2,feni city,no,28980.39,3
1256.49,3,2,lakshmipur city,yes,24818.28,1
865.92,2,2,noakhali city,yes,21345.62,0
1024.46,1,1,lakshmipur city,no,12739.03,0
1434.45,4,2,lakshmipur city,yes,30000.0,0
1246.52,4,3,feni city,no,23165.26,2
1545.84,4,4,noakhali city,yes,30000.0,1
1232.75,2,2,noakhali city,no,19972.83,0
1074.3,2,2,lakshmipur city,yes,23519.58,0
1279.03,4,3,noakhali city,yes,30000.0,0
1187.34,3,3,feni city,yes,21206.84,2
1178.58,3,3,lakshmipur city,yes,30000.0,2
1591.25,4,1,feni city,yes,24379.06,2
959.81,2,2,raipur city,yes,16789.09,0
1172.58,3,2,raipur city,yes,17481.33,2
495.31,1,1,noakhali city,no,12669.46,1
1251.16,3,2,raipur city,yes,18088.51,0
829.71,2,1,feni city,no,17235.7,2
953.91,3,3,raipur city,yes,21294.22,0
1431.84,3,1,raipur city,yes,21172.97,1
766.67,2,2,feni city,yes,13989.18,0
1444.83,3,2,noakhali city,yes,30000.0,1
1198.27,3,2,feni city,no,27505.96,2
1181.72,3,2,feni city,no,18049.47,1
864.62,1,1,feni city,yes,16824.71,1
1027.19,2,2,raipur city,yes,19961.61,2
900.16,2,2,lakshmipur city,no,17946.24,2
993.72,1,1,lakshmipur city,yes,13876.92,0
1650.66,5,2,raipur city,no,29479.87,1
1223.62,4,3,noakhali city,no,30000.0,2
959.78,2,1,raipur city,yes,16192.74,1
907.93,2,1,raipur city,yes,12235.86,0
1611.73,3,1,lakshmipur city,yes,30000.0,3
1241.54,3,1,feni city,yes,20773.47,3
1285.74,3,3,feni city,no,23106.24,1
1036.83,2,2,raipur city,yes,14965.7,0
1448.48,3,2,feni city,no,30000.0,3
1324.84,3,3,raipur city,yes,22769.06,2
860.34,1,1,noakhali city,no,13044.1,1
694.7,1,1,noakhali city,no,13512.86,0
1114.83,1,1,noakhali city,yes,21607.92,0
1102.5,3,2,lakshmipur city,yes,20466.86,0
1221.54,4,2,lakshmipur city,yes,30000.0,4
1521.34,4,4,lakshmipur city,no,30000.0,3
1103.48,2,2,feni city,no,20998.68,1
1396.56,3,1,lakshmipur city,yes,30000.0,3
1225.82,3,1,feni city,yes,22840.35,2
1324.76,3,1,raipur city,yes,24459.76,2
1176.29,2,1,noakhali city,yes,27001.96,1
1177.31,4,2,feni city,yes,28587.25,4
1165.85,3,2,feni city,yes,22678.78,0
1022.83,2,2,raipur city,no,18243.02,0
496.86,1,1,raipur city,no,8351.35,1
1276.66,4,1,lakshmipur city,yes,26010.75,1
1081.99,3,3,feni city,yes,25198.91,2
1002.92,3,3,feni city,yes,19720.5,2
1053.0,2,1,noakhali city,yes,19612.01,0
1540.47,4,3,feni city,yes,23927.41,0
1176.23,3,2,feni city,yes,22940.07,3
1176.68,3,1,lakshmipur city,yes,24054.53,0
1308.16,2,2,feni city,yes,22510.27,2
1323.27,4,4,feni city,yes,30000.0,4
1209.57,3,1,raipur city,yes,18836.76,2
822.11,2,2,lakshmipur city,yes,19397.83,2
1167.32,3,3,feni city,yes,22709.24,0
1188.55,3,2,noakhali city,no,30000.0,3
1102.03,2,1,feni city,yes,22024.84,1
1009.94,1,1,raipur city,no,9915.81,0
1813.11,5,3,raipur city,yes,30000.0,5
1238.11,3,3,raipur city,no,22923.84,3
1114.82,3,1,noakhali city,yes,20385.14,0
1411.85,3,3,noakhali city,yes,30000.0,3
1016.34,4,2,raipur city,no,16106.62,0
1364.79,4,4,lakshmipur city,yes,30000.0,3
791.34,1,1,lakshmipur city,yes,13580.2,1
1031.42,3,3,raipur city,yes,24733.03,3
1247.15,3,2,feni city,yes,22904.58,1
